note_count,primary_tag,secondary_tags,blog_name,post_body,date
27,Palestine,['free palestine'  'from the river to the sea palestine will be free'  'free gaza'  'gaza under attack'  'gaza genocide'  'gaza strip'],ebenrosetaylor,Vetted by @/90-ghost!  Samer had reached out to me personally to highlight his fundraiser for Yousef and his family. They are still very low on funds and are in need of urgent care!! He was scheduled for urgent surgery before Gaza was attacked and has been suffering without this life saving procedure. Please share and contribute as much as you can. Even $1 makes a difference!  €2774/€25000,2024-07-12 02:48:33 GMT
0,Palestine,['free palestine'  'free gaza'  'gaza gfm'  'gaza fundraiser'  'fundraisers'  'donations'],redmapleleavesonwhitesnow,WAFAA’S CAMPAIGN IS 60% FUNDED. PLEASE HELP IT CROSS THE FINISH LINE!! Wafaa Alnhal was forced several months ago to evacuate to Egypt alone in order to receive crucial medical treatment. Imagine the pain not only of being separated from your family but of living in fear for their lives!  @wafs-posts fights every single day to raise the funds her family needs to survive and eventually evacuate. Her husband children and grandchildren all struggle to live in Gaza between the ongoing bombardment from Israel and the horrible conditions the occupation’s aggression has caused. Wafaa’s family home was completely destroyed and now her children live in a hot tent swarmed by insects and can barely afford necessities like food and water which have become exorbitantly expensive.   As of July 11th 10:46pm Central Time Wafaa has raised 30273 euros of her 50000 euro goal Please don’t stop donating and sharing! Even just 1 dollar or one reblog adds up over time. Wafaa is genuinely one of the kindest people I’ve ever met please help her reunite with her wonderful family!  Donate to Please save Waffaa and her children from Gaza organized by Yasmin Hadscho,2024-07-12 03:51:08 GMT
0,Palestine,['free palestine'  'free gaza'  'from the river to the sea palestine will be free'  'rafah crossing'],azuar,Al-Rasher is trapped in Gaza as a single mother of three children who also is taking care of her father. Her father has type 1 diabetes and has been suffering more and more with no access to medical care. Al-Rasher her father and her three children are all living in tents. Please donate what you can so that they can cross Rafah border and escape to Egypt.     As of right now they only have $445 USD out of their goal of $35000.,2024-07-12 03:46:31 GMT
0,Palestine,['free gaza'  'gaza genocide'  'gaza strip'  'gazaunderattack'  'palestine lives matter'  'muharram'  'kashmir'],lost-in-thoughts-11,As a cultural practice from now on days of Muharram are dedicated to individually to the martyrs.  As of 5th Muharram is concerned it is dedicated to the toddler martyr Hazrat Ali Asgar a six month infant son of Imam Hussain who was killed in the lap of Imam when he asked water for his infant son in the desolate Karbala.  I have come across many videos references where narrating the sorrows of Hazrat Ali Asgar preachers are equating drawing comparisons with the dead children of Gaza.  Prior to it Marsiya are usually presented with poetry genre to create imagery of dastardly scenes of blood and gore of Karballa to find the sensitivity of pain or at times the oratory skill of preacher tries to capture the imagination.  Since the offensive of Gaza started and Israel started to kill children enmasse in Gaza poetry and oratory skills are not much required because the graphic images we see on daily basis from Gaza on social media almost captures our imagination towards the suffering of children in wars.  Yes! It will continue for each and every character of Karbala people find its striking similarity in Gaza. If they bomb and burn Rafah refuge camps we find the modern visuals of Sham e Ghareeba if they drag prisoners to torture centers and release them as grey and emaciated our mind goes to Zain Ul Abideen the only surviving son Imam who was taken as prisoner.  This Muharram two pains two sufferings and two sorrows are commemorated parallel to one another one is Karballa and second is Gaza.,2024-07-12 03:40:19 GMT
6,Palestine,['free gaza'  'free palestine'  'end the genocide'],jerzwriter,artofdido | Instagram,2024-07-12 03:36:34 GMT
2,Palestine,['free palestine'  'gaza'  'free gaza'  'jerusalem'  'rafah'  'all eyes on rafah'  'signal boost'  'go fund me'  'please reblog'  'help alwan family'],igottatho,These are the children of my friend Mohammad Ahmed Abu Alwan currently residing in the tent encampment of Rafah in Gaza. Mohammad and his wife Samar wish to get their children out of Gaza as soon as the border opens to ensure the security of their future. Mohammad is trained as an electrical engineer and interior builder; once the family can access clean water and food regularly they will pursue the children’s education   The girl is Ghina only 3 years old and the babies are twins born in February of 2024 - they have never known a day without the violence of I$R43L. Imagine how difficult twin newborns are in the best of times now add every insecurity in top of that and that is what it’s like for the Alwan family.   https://gofund.me/b84298b0   Please consider donating a few dollars to the Alwan family’s go fund me. I know they haven’t been vetted by the leading activists on tumblr but I have the Alwan families documents and I am personally sponsoring them. I have gone through all the steps with Go Fund Me to verify and legitimize our campaign as much as possible. They’re just a normal family hoping to have a fresh start.,2024-07-12 03:31:18 GMT
0,Palestine,['free palestine'  'free gaza'  'gaza'  'gaza strip'  'from the river to the sea palestine will be free'  'israel'  'gaza genocide'  'how to help palestine'  'how to aid palestine'  'how to aid gaza'  'how to help'  'palestine help'  'supernatural'  'art'  'artists of tumblr'  'artists on tumblr'  'gaza help'  'help gaza'  'help palestine'  'palestine aid'  'gaza aid'  'aid gaza'  'aid palestine'  'aid for palestine'  'aid for gaza'  'gaza donate'  'donate to gaza'  'palestine donate'  'donate to palestine'],pigeon-smidge,Farah talked to me on instagram and asked me to share. She is currently living in Palestine and is suffering every day from hunger despair and violence.   Please if you could donate and share as well. It is all helpful. It combines together and adds up.  Free Palestine.  Farah’s statement:  “  *Help Medical student’s Dream in Gaza*  Can u help me by DONATE here &amp; sharing my link pls! 🙏🏻 🍉💓🇵🇸     Hey I’m Farah Al khozondar from Gaza  graduated from high school in 2023 with an outstanding GPA of 92.7 I embarked my journey to become a surgeon I’m also a Dabcka dancer Writer Presenter of ceremoniesPhotography and montage enthusiastHowever my dreams were put on hold due to the outbreak of war.  Read more here https://gofund.me/37b9525a  “  Donate to Farah’s Fight: From Gaza’s Rubble to a Doctor’s Dream organized by Sam S     If you cannot donate then sharing can be as helpful because it allows more people to see. A reblog like reply copy link. Send it to others + put it on your other social pages.  You can also donate to Palestinian refugees FOR FREE if you go on Arab.org  They allow you to donate with daily clicks and you can donate more times a day if you use different browsers and devices. Also if you open it through different platforms on mobile.  Home – 2020,2024-07-12 03:28:25 GMT
21,Palestine,['gaza'  'free gaza'  'free palestine'  'amnesty international'  'war crimes'  'united nations'  'ceasefire now'  'cease fire in gaza'  'stop the genocide'  'stop the massacre'  'human rights'  'crimes against humanity'  'art'  'artists on tumblr'  'the united nations'  'save the children'  'save children'  'war criminals'  'international criminal court'  'international  court  of justice'  'stars'  'astronomy'  'climate change'  'free people'  'unsc'  'un security council'  'un secretary general'  'the office of prosecutor'  'nature core'],historyforfuture,⭕️ Press Statement     We have not yet been informed by the mediator brothers of anything new regarding the negotiations aimed at a ceasefire and prisoner exchange.     The occupation continues its policy of procrastination to buy time with the aim of thwarting this round of negotiations as it did in previous rounds and this does not deceive our people and their resistance.     Islamic Resistance Movement - Hamas     July 11 2024   Official website - Hamas movement,2024-07-12 03:28:01 GMT
24,Palestine,['gaza'  'free palestine'  'israel is committing genocide'  'free gaza'  'gaza strip'  'gaza genocide'  'israel is a terrorist state'  'israel terrorist'  'all eyes on rafah'],lillian321,“Israel is making sure to keep civilians safe in Gaza.” Really? Where? In your imagination?   American government is the worst liar in the world. Trump and biden both. Terrorist people.,2024-07-12 04:45:35 GMT
3,Palestine,['free palestine'  'current events'  'gaza'  'free gaza'  'free palestine 🇵🇸'  'journalist'  'journalism'  'from the river to the sea 🇵🇸'  'from the river to the sea palestine will be free'  'end genocide'  'israeli crimes against humanity'  'humanitarian crisis'  'crimes against children'  'crimes against women'  'crimes against nature'  'no justice no peace'  'all eyes on rafah'  'feed north gaza'  'i stand with palestine 🇵🇸'  'free gaza 🇵🇸'  'filistin 🇵🇸'  'all eyes on palestine'  'all eyes on gaza'  'none of us are free until all of us are free'  'permanent ceasefire'  'ceasefire now'  'ceasefire now 🇵🇸'  'israel is a war criminal'  'israel is a terrorist state'],notyourtoday,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Al Jazeera English (@aljazeeraenglish)  Caption on post -     An investigation by #1sraeli newspaper Haaretz says the Israeli army ordered the killing of its own civilians if necessary to prevent them from being taken captive in the hours after the Hamas attack on October 7 last year.  Al Jazeera’s @nabilaasks explains.  By @aljazeeraenglish on Instagram.   Link to post.,2024-07-12 04:31:29 GMT
1297,Palestine,['gaza'  'gaza strip'],junglejim4322,Donate to Help Nesma and her family evacuate organized by Mena K  I’ve been contacted by Nesma @nesmamomen and asked to share her fundraiser to get her family to safety both the link here and her blog have extensive details of her situation and her families displacement and increasingly suffering physical health. This has been vetted by nabulsi and @appsa has made a post about their personal friendship as well as some updates to her families situation from their correspondence.   They have reached $74214 raised of $80000 goal which is less than $6000 away from their target. this is INCREDIBLY close to reaching their goal and the situation is urgent. Please consider sharing or donating what you can,2024-07-12 05:57:01 GMT
17,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'palestine forever'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Support Mohammed and His Family Affected by the Gaza War organized by Masood Family,2024-07-12 05:51:48 GMT
5,Palestine,['gaza'  'free palestine'  'free gaza'  'ceasefire'  'congo'  'tigray'  'haiti'  'syrian civil war'  'syria'  'rant'  'this is absolutely ridiculous'  "this shouldn't be out job"  'the un has failed'],sublimedefendorartisan,I know a lot of people have already discussed how useless the UN is but it’s honestly gotten so out of hand.They haven’t done much to fix or aid any major issuesconflicts and ongoing genocides.Every morning when I wake up I get thousands of notifications from people I follow ; people begging for the lives people advocating for those who are begging for their livesfilters being used to donate money for those people .All of this has to be done by regular people who are also trying to keep their lives together because the people with the power money and resources can’t be bothered to help and those who do want to help the cause are being suppressed by the greedy ones.It shouldn’t have to be the job of people working in day to day society to fix this but we’ve had to step up and try our best to do every thing we can whether it be big or small .A lady I follow called Megan Rice who has spoken about how difficult it is and how she has to decide who lives and who dies when making videos about families who need help in Gaza.She’s right why should she have to decide who gets to live and who dies?So many people are forced with this decision .If the UN actually stepped up then more people could be saved and people like Megan wouldn’t have to be presented with the constant pressure and burden on who lives and who dies .It’s not just in Gaza as well there is also the CongoHaitiTigraySyria and so many other places in the world who are suffering at a massive rate.People shouldn’t have to be going online and begging for their lives to be saved.People shouldn’t have to be in so much pain and suffering while there is a power to fix it.Why should we have to be the ones fixing the massive global crisis when there is an entire institution created just for that to aid it?The UN has miserably failed everyone;the civiliansvictims and UN members who actually want to make a change but are being silenced and pushed away.This shouldn’t be our job.Yes it’s good to care and help others in a time of need but it shouldn’t be so bad that it solely relies on us presently in r a majority of it.All the areas of the world suffering currently are relying on regular people to get help and aid while there is a whole group of people dedicated to this issuedoes that not sound messed up?This has honestly been bothering me for such a long timeanyways thanks for reading this rant I hope you all have a nice rest of the day.,2024-07-12 05:49:18 GMT
